audit_id,timestamp,event_id,customer_id,event_type,root_cause,risk_level,decision,action_taken,message_sent,attempt_number,amount,recovered,recovered_amount,outcome,stopping_rule_triggered,stopping_rule_detail
41c38f22-ad1d-430d-a034-61909c2e167e,2026-09-03T17:31:23.522261,ab718c48-0fdf-4a41-bff7-14d20f7bface,cust_5380b904,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Chakrika Datta, we noticed the payment of ₹1,434 that was expected by 27 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,1434.36,False,0.0,pending,False,
b78e22b2-ccf5-4bdc-8b3b-e121b2c82e5a,2026-09-03T17:31:23.522269,67927662-2128-480d-b3ab-99036e2004e0,cust_5e6fea07,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Ishwar Gade, you were just a step away from completing your ₹39,411 purchase! Your cart is still saved. Complete your order here: https://rzp.io/example",1,39411.25,False,0.0,pending,False,
6e745728-dcb3-4a00-85c2-64ef527c87d3,2026-09-03T17:31:23.522277,27211ac3-6c3a-4a10-ba59-2033b9fe833e,cust_6bc4123e,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Devansh Soni, looks like you started filling in your details for a ₹40,866 order. Need help completing it? We're here for you.",1,40866.01,True,40866.01,recovered,False,
7dd4f513-9f12-408f-847b-9f84a6ab4404,2026-09-03T17:31:23.522285,239e855f-e7cf-45cb-91c3-adc442b9c16f,cust_978648f8,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Fiyaz Sangha, looks like you started filling in your details for a ₹33,070 order. Need help completing it? We're here for you.",1,33069.65,False,0.0,pending,False,
d93e553c-9897-4283-985e-41ecfcd562bc,2026-09-03T17:31:23.522296,36c573e7-983d-4c00-bb7b-babe611e33da,cust_f264accc,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Alka Wable, we noticed the payment of ₹14,100 that was expected by 25 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,14100.42,False,0.0,pending,False,
039dc192-d3d3-479c-8818-c4a62a5fbc0b,2026-09-03T17:31:23.522308,decbbed7-7f2f-46a7-84fe-45fc446b5dcb,cust_9918ee46,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Rachana Naidu, we noticed the payment of ₹5,944 that was expected by 29 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,5944.02,False,0.0,pending,False,
82eece32-146d-4fd7-8a2d-0afd1c72d7e3,2026-09-03T17:31:23.522318,41b977c7-29ee-41ae-a5b1-be3940a5f05a,cust_50c187fc,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Amrita Bhatti, looks like you started filling in your details for a ₹21,841 order. Need help completing it? We're here for you.",1,21841.28,False,0.0,pending,False,
297369d2-c4b6-4d56-93e9-1b4ea983fa10,2026-09-03T17:31:23.522326,7bffd756-2190-4102-8d80-58dd5ad8323d,cust_c1101266,subscription_failed,subscription_bank_declined,high,retry_payment,[SIMULATED] Retry payment of ₹731 after 15min delay,"Hi Mekhala Pau, your subscription renewal of ₹731 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,731.22,True,731.22,recovered,False,
4cd62a7a-ba61-47cb-8517-cbf29ded5a1a,2026-09-03T17:31:23.522334,8971af09-bbed-4e56-be48-17915af0ecfc,cust_663f1c97,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹2,122 after 15min delay","Hi Theodore Devi, your subscription renewal of ₹2,122 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,2122.2,False,0.0,pending,False,
81477dc6-82ce-4bfb-98a4-4bae607bdbf2,2026-09-03T17:31:23.522343,c1a5707f-86fb-4c4c-8aee-8d7c6a8245ca,cust_b227462c,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹3,685 after 15min delay","Hi Chandresh Krish, your payment of ₹3,685 failed due to a temporary bank issue. We're retrying automatically — no action needed from you. If the issue persists, try a different payment method.",1,3684.7,True,3684.7,recovered,False,
b6c90a21-a438-4048-b01c-13861a3babc9,2026-09-03T17:31:23.522351,f4986551-4936-4e60-b9f5-a9c193e40a54,cust_1578d709,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹42,431 after 15min delay","Hi Anjali Sengupta! ₹42,431 ka payment bank ki wajah se fail ho gaya. Tension mat lijiye, hum automatically retry kar rahe hain. Agar problem continue ho, toh dusra payment method try karein.",1,42431.16,False,0.0,pending,False,
dc5d9173-f2b6-4100-a8ab-7ef0d583b6dd,2026-09-03T17:31:23.522359,9dbbef11-7233-4c0c-92b7-aa9b2eb1f642,cust_f0ede303,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹20,538 after 15min delay","Hi Charan Mani, your payment of ₹20,538 failed due to a temporary bank issue. We're retrying automatically — no action needed from you. If the issue persists, try a different payment method.",1,20537.97,False,0.0,pending,False,
51c55c40-7acb-49d9-81bc-be0f78bb2a22,2026-09-03T17:31:23.522367,41638e79-6c6e-4dc8-957c-38855b5d92b5,cust_1422373f,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Dayita Nori! Aap ₹21,138 ki purchase se bas ek step door the! Cart abhi bhi saved hai — yahan se complete karein: https://rzp.io/example",1,21138.23,False,0.0,pending,False,
25e137f1-5d11-4b38-a35a-31be40ef49ee,2026-09-03T17:31:23.522375,27edd2a5-1609-4ce5-a8d4-e63abdcc6a27,cust_92070158,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,002 after 15min delay","Hi Triya Manda, your subscription renewal of ₹1,002 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,1002.36,False,0.0,pending,False,
f09f2c65-4ea3-4ed4-8e43-8d829a232a76,2026-09-03T17:31:23.522384,0bf90fa2-b3be-4e87-a438-c491117b127f,cust_c1101266,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,437 after 15min delay","Hi Mekhala Pau, your subscription renewal of ₹1,437 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,1437.05,True,1437.05,recovered,False,
78314813-8621-4b96-bfa8-6c2a75fce440,2026-09-03T17:31:23.522393,46a0d3da-a373-4ecf-a886-932464e80489,cust_3b33f3d8,payment_failed,insufficient_funds,high,retry_payment,"[SIMULATED] Retry payment of ₹39,728 after 4320min delay","Hi Michael Kala, your payment of ₹39,728 could not be processed due to insufficient funds. We'll retry in a few days. Please ensure your account has adequate balance. Need help? Reply to this message.",1,39728.02,False,0.0,pending,False,
ee98131a-007b-4066-91b4-1e037cfcb255,2026-09-03T17:31:23.522401,b1d3aca4-b8d5-450b-9e80-f8dbe469d92c,cust_c8dcd19f,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Niharika Gupta! Aap ₹33,260 ki purchase se bas ek step door the! Cart abhi bhi saved hai — yahan se complete karein: https://rzp.io/example",1,33259.92,True,33259.92,recovered,False,
bc2b2719-3af4-4e8d-8c7c-69371ad55542,2026-09-03T17:31:23.522410,01052a0a-5eec-4052-9f6b-29f4806d9a49,cust_04f64d86,subscription_failed,expired_card,critical,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,Hi Inaya Kapur! Aapka card expire ho gaya hai. Apna payment method update karein taaki ₹328/month subscription smoothly chalta rahe. Update karein: https://rzp.io/example,1,328.4,False,0.0,pending,False,
a9001f79-8da9-4b53-b0b3-f0deca5c5244,2026-09-03T17:31:23.522418,5822caf9-4a48-49b5-a5f2-18924364aaff,cust_6bc4123e,subscription_failed,subscription_bank_declined,high,retry_payment,[SIMULATED] Retry payment of ₹743 after 15min delay,"Hi Devansh Soni, your subscription renewal of ₹743 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,743.42,False,0.0,pending,False,
3abe8b3f-1ee8-416f-9229-e6821d31d781,2026-09-03T17:31:23.522426,f422fabe-1e6d-4bf4-824e-9ce42c116458,cust_f81dbaa1,payment_failed,insufficient_funds,high,retry_payment,"[SIMULATED] Retry payment of ₹12,350 after 4320min delay","Hi Hamsini Rao! Aapka ₹12,350 ka payment process nahi ho paya — account mein balance check kar lijiye. Hum kuch dinon mein retry karenge. Koi help chahiye? Reply karein!",1,12350.43,False,0.0,pending,False,
ae907c60-894a-4410-a476-08f27bac07e6,2026-09-03T17:31:23.522434,63c0e765-9241-4a3c-942f-e397726b6362,cust_0ea2622b,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,500 after 15min delay","Hi Vansha Thakkar, your subscription renewal of ₹1,500 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,1499.74,False,0.0,pending,False,
1609c8d2-433e-48df-8043-fba6ae669d93,2026-09-03T17:31:23.522442,44b272d7-530a-4a96-a0b6-2a969a76c12a,cust_9a36d1ec,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Faqid Goel, looks like you started filling in your details for a ₹42,447 order. Need help completing it? We're here for you.",1,42447.15,False,0.0,pending,False,
e5593ba5-9b05-49ab-8b58-baff3faf522a,2026-09-03T17:31:23.522451,d868e685-5393-4d44-aa22-b6b1c0aa6e5d,cust_372f871a,invoice_overdue,invoice_no_response,high,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Hemani Sani, a friendly reminder that your invoice of ₹29,854 is pending. Please process the payment at your earliest convenience. Payment link: https://rzp.io/example",1,29853.53,False,0.0,pending,False,
7e4a240a-ac49-4ac2-bebc-47b600a32c43,2026-09-03T17:31:23.522459,3136dc40-39ae-4dd7-8965-3451c0468dec,cust_92070158,invoice_overdue,invoice_no_response,high,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Triya Manda, a friendly reminder that your invoice of ₹44,623 is pending. Please process the payment at your earliest convenience. Payment link: https://rzp.io/example",1,44622.61,False,0.0,pending,False,
ba1c8b1d-c043-4f37-94ce-e05462b82e38,2026-09-03T17:31:23.522470,f0fce772-3e42-4d5e-8f3d-0b2ca31f730f,cust_aba4fc03,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Mohammed Sachdeva, we noticed the payment of ₹37,234 that was expected by 30 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,37234.04,False,0.0,pending,False,
9ff044ae-c319-431f-98c8-79321b38ae76,2026-09-03T17:31:23.522478,44e628ca-0c04-494e-83f8-63f9a5179079,cust_17d2582e,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,431 after 15min delay","Hi Timothy Ravel! ₹1,431 ka subscription renewal bank ne decline kar diya. Hum jaldi retry karenge. Problem continue ho toh bank se contact karein ya dusra card try karein.",1,1430.64,False,0.0,pending,False,
cad85216-49e4-4efe-90ad-6915d66fae3a,2026-09-03T17:31:23.522486,6db635d8-7e08-4fc7-9886-fcb99575e3f8,cust_314d3441,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Jagdish Wason, you were just a step away from completing your ₹16,925 purchase! Your cart is still saved. Complete your order here: https://rzp.io/example",1,16925.21,False,0.0,pending,False,
61db2f7b-8e4c-49d5-aca8-4942b17d447f,2026-09-03T17:31:23.522494,83a89cc0-882b-4b2c-9efd-675df17194c9,cust_a319dcb4,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Neel Sathe! Aap ₹19,275 ki purchase se bas ek step door the! Cart abhi bhi saved hai — yahan se complete karein: https://rzp.io/example",1,19275.16,True,19275.16,recovered,False,
7ea7083c-87ab-4f0e-9845-1a2d1f5bc426,2026-09-03T17:31:23.522502,91edb3a4-11bd-4d00-8b75-42b53e47178b,cust_f264accc,payment_failed,insufficient_funds,high,retry_payment,"[SIMULATED] Retry payment of ₹16,678 after 4320min delay","Hi Alka Wable! Aapka ₹16,678 ka payment process nahi ho paya — account mein balance check kar lijiye. Hum kuch dinon mein retry karenge. Koi help chahiye? Reply karein!",1,16677.89,False,0.0,pending,False,
cdaba383-af1b-4a3c-9126-68562f104cff,2026-09-03T17:31:23.522515,b640410d-bd11-4221-8336-8b1592a746ea,cust_dc8aee30,invoice_overdue,invoice_no_response,high,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Shivani Lad, a friendly reminder that your invoice of ₹19,596 is pending. Please process the payment at your earliest convenience. Payment link: https://rzp.io/example",1,19595.95,False,0.0,pending,False,
72638896-87e1-4797-a4da-784413e3276c,2026-09-03T17:31:23.522526,0dc2baa1-4e4e-4bee-a834-ef12c71bf2c1,cust_bacfb3d0,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Jeet Radhakrishnan, we noticed the payment of ₹38,327 that was expected by 28 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,38326.61,False,0.0,pending,False,
7bbd9ff2-2822-48e5-a13e-07586e6f0eba,2026-09-03T17:31:23.522534,2e40a9ca-6b39-4212-b7bd-5a8f4b1e74ab,cust_7a4c75d4,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,706 after 15min delay","Hi Dhruv Rattan, your subscription renewal of ₹1,706 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,1706.02,False,0.0,pending,False,
89d075f4-b853-499e-848c-5925b7763ecb,2026-09-03T17:31:23.522543,ad751556-d436-4544-93fa-86bf6b210eb5,cust_13eecdc6,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,419 after 15min delay","Hi Pushti Ravel, your subscription renewal of ₹1,419 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,1419.34,False,0.0,pending,False,
30b32caa-9cb8-4eaf-bbeb-4ac654dcc2d4,2026-09-03T17:31:23.522552,0108a5e5-641d-49ff-a41d-5b63a36db511,cust_29a3b2e9,payment_failed,insufficient_funds,high,retry_payment,"[SIMULATED] Retry payment of ₹33,510 after 4320min delay","Hi Isha Kadakia, your payment of ₹33,510 could not be processed due to insufficient funds. We'll retry in a few days. Please ensure your account has adequate balance. Need help? Reply to this message.",1,33509.91,False,0.0,pending,False,
6a56e39e-709f-4737-ac72-58c93c68966d,2026-09-03T17:31:23.522560,ee0858c6-2512-4474-87f7-f48d695e2ebb,cust_e68933a9,invoice_overdue,invoice_no_response,high,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Aradhana Dhillon! Yaad dila dein — ₹49,040 ka invoice abhi pending hai. Jaldi se jaldi payment process kar dijiye. Link: https://rzp.io/example",1,49039.95,False,0.0,pending,False,
e6e29f8f-b7fe-494f-985e-f588fe32ac91,2026-09-03T17:31:23.522568,f6adfc36-567c-45f8-b0df-19de442d36c1,cust_a9e27ba9,subscription_failed,expired_card,critical,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Inaya Mukherjee, your card on file has expired. Please update your payment method to continue your ₹2,626/month subscription without interruption. Update here: https://rzp.io/example",1,2626.18,True,2626.18,recovered,False,
b8410c98-9476-4774-bd9d-1866e59c9d7b,2026-09-03T17:31:23.522578,954a936c-fe22-4acb-b679-408b4317abdd,cust_9b4e2c24,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Udyati Sathe, looks like you started filling in your details for a ₹19,079 order. Need help completing it? We're here for you.",1,19079.37,False,0.0,pending,False,
cec8900d-7cd7-43a1-aed6-b7b83665877d,2026-09-03T17:31:23.522586,c4d4ef41-e36b-4405-a428-6df362292eae,cust_6f962882,subscription_failed,subscription_bank_declined,high,retry_payment,[SIMULATED] Retry payment of ₹905 after 15min delay,"Hi Gavin Singhal, your subscription renewal of ₹905 was declined by your bank. We'll retry shortly. If the issue continues, please contact your bank or try a different card.",1,905.36,False,0.0,pending,False,
ffb770b7-4e42-4a7d-885b-5268e93a9f3f,2026-09-03T17:31:23.522596,99205ba5-97ce-4e66-9319-93d7096109a6,cust_c8dcd19f,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹37,501 after 15min delay","Hi Niharika Gupta! ₹37,501 ka payment bank ki wajah se fail ho gaya. Tension mat lijiye, hum automatically retry kar rahe hain. Agar problem continue ho, toh dusra payment method try karein.",1,37501.41,True,37501.41,recovered,False,
f8b805de-2217-4a9f-82bc-a9de9b8f4b11,2026-09-03T17:31:23.522605,dca09aa8-e87a-4861-a97b-88e43e7729a5,cust_5a0cdd7c,subscription_failed,expired_card,critical,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Madhavi Saini! Aapka card expire ho gaya hai. Apna payment method update karein taaki ₹2,858/month subscription smoothly chalta rahe. Update karein: https://rzp.io/example",1,2857.91,False,0.0,pending,False,
3c70d7ea-9695-40ad-8a49-371238323bb0,2026-09-03T17:31:23.522615,fddf39de-e048-4132-ad2b-db7f440b4f62,cust_b227462c,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Chandresh Krish, we noticed the payment of ₹31,143 that was expected by 01 Sep 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,31142.52,False,0.0,pending,False,
8cf2ff7a-6b2c-4558-8ffa-8c82979b2378,2026-09-03T17:31:23.522625,f1eef7ad-a5e0-45d7-924f-9ceb21bad7d1,cust_46510367,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Indira Tripathi, ₹23,359 ka payment jo 24 Aug 2026 tak expected tha, abhi tak receive nahi hua. Kya aap update de sakte hain? Hum help karna chahte hain.",1,23358.69,True,23358.69,recovered,False,
34730094-36af-4cc1-ad92-6a71f39c958c,2026-09-03T17:31:23.522637,5f4791c8-4798-4ee8-aac2-210ad99ff1e5,cust_2e4bebc4,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Raksha Bassi, we noticed the payment of ₹35,974 that was expected by 29 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,35974.19,False,0.0,pending,False,
616e1503-134e-483a-8ab8-df982feaa588,2026-09-03T17:31:23.522645,d17e2db4-2221-4122-b52d-19f508fbc050,cust_0ea2622b,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,310 after 15min delay","Hi Vansha Thakkar! ₹1,310 ka subscription renewal bank ne decline kar diya. Hum jaldi retry karenge. Problem continue ho toh bank se contact karein ya dusra card try karein.",1,1309.63,False,0.0,pending,False,
eedd09fd-ea8f-471b-a626-932d3d2c7763,2026-09-03T17:31:23.522653,487bdffe-2c28-43b0-95cd-69b2c8111e74,cust_b227462c,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Chandresh Krish, you were just a step away from completing your ₹34,593 purchase! Your cart is still saved. Complete your order here: https://rzp.io/example",1,34592.6,False,0.0,pending,False,
3c0bbc17-8067-4cfb-9184-39c2bc62da86,2026-09-03T17:31:23.522663,092b72a4-77c5-4056-b3f4-6d92cc768ae5,cust_7a4c75d4,invoice_overdue,invoice_no_response,high,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Dhruv Rattan! Yaad dila dein — ₹30,100 ka invoice abhi pending hai. Jaldi se jaldi payment process kar dijiye. Link: https://rzp.io/example",1,30100.5,True,30100.5,recovered,False,
cae918c6-f1ce-4691-8758-1d76c5b778e1,2026-09-03T17:31:23.522671,5bc56255-0f67-4f6b-a997-b539a1d5a0bb,cust_663f1c97,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹21,533 after 15min delay","Hi Theodore Devi, your payment of ₹21,533 failed due to a temporary bank issue. We're retrying automatically — no action needed from you. If the issue persists, try a different payment method.",1,21533.23,True,21533.23,recovered,False,
70fdb9ad-efa2-4329-b0f8-2a81a82af0fe,2026-09-03T17:31:23.522680,429aff0d-d1e4-4742-803f-0d82836a83e2,cust_6f962882,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Gavin Singhal, looks like you started filling in your details for a ₹21,119 order. Need help completing it? We're here for you.",1,21118.93,True,21118.93,recovered,False,
2498d749-6d3b-4dd3-8942-47d3e2d2ea68,2026-09-03T17:31:23.522688,a4c655ae-8ce7-48dc-9559-bbae3130d87a,cust_faf14ff0,subscription_failed,subscription_bank_declined,high,retry_payment,[SIMULATED] Retry payment of ₹692 after 15min delay,Hi Yagnesh Shan! ₹692 ka subscription renewal bank ne decline kar diya. Hum jaldi retry karenge. Problem continue ho toh bank se contact karein ya dusra card try karein.,1,692.18,False,0.0,pending,False,
fd8dd9d9-dd3a-4951-9e9e-9191015ad16c,2026-09-03T17:31:23.522699,358fef26-754e-426d-a8b2-993730cd571e,cust_74222167,invoice_overdue,invoice_no_response,high,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Nakul Pingle, a friendly reminder that your invoice of ₹13,650 is pending. Please process the payment at your earliest convenience. Payment link: https://rzp.io/example",1,13650.1,False,0.0,pending,False,
6ce9a89d-5978-4833-98f4-07c6e4d56b18,2026-09-03T17:31:23.522708,7657dc8f-0364-4923-8d1c-38bbbeb71d89,cust_66d06371,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹41,322 after 15min delay","Hi Hritik Swaminathan, your payment of ₹41,322 failed due to a temporary bank issue. We're retrying automatically — no action needed from you. If the issue persists, try a different payment method.",1,41321.58,False,0.0,pending,False,
7689c80f-1383-44e6-a4bd-edac028ede3a,2026-09-03T17:31:23.522719,8abe607d-7561-421b-8541-9a96b5c78599,cust_5e6fea07,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Ishwar Gade, we noticed the payment of ₹4,516 that was expected by 26 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,4515.81,False,0.0,pending,False,
321f2906-efbe-472d-9c2f-560593f83662,2026-09-03T17:31:23.522727,bc838be7-75ac-4280-8d81-cd2de97947ed,cust_46510367,subscription_failed,subscription_bank_declined,high,retry_payment,[SIMULATED] Retry payment of ₹708 after 15min delay,Hi Indira Tripathi! ₹708 ka subscription renewal bank ne decline kar diya. Hum jaldi retry karenge. Problem continue ho toh bank se contact karein ya dusra card try karein.,1,708.15,True,708.15,recovered,False,
4a515fd1-5bcc-4029-9b86-17bbe1e0385b,2026-09-03T17:31:23.522736,b761e948-3b54-4297-9f25-4aaf7277c5c5,cust_3b33f3d8,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹13,066 after 15min delay","Hi Michael Kala, your payment of ₹13,066 failed due to a temporary bank issue. We're retrying automatically — no action needed from you. If the issue persists, try a different payment method.",1,13065.95,False,0.0,pending,False,
5a1fcbb7-6d79-4edc-a639-5dd4a748197d,2026-09-03T17:31:23.522745,a26e2e4d-9a9b-4f67-a613-1adac85db397,cust_17d2582e,subscription_failed,expired_card,critical,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Timothy Ravel, your card on file has expired. Please update your payment method to continue your ₹2,215/month subscription without interruption. Update here: https://rzp.io/example",1,2215.21,False,0.0,pending,False,
adae51e5-07ed-4350-82c8-b6b859759469,2026-09-03T17:31:23.522753,b224d57b-5ef6-43ea-bc0f-33eccc6acbc8,cust_816bcb9f,subscription_failed,subscription_bank_declined,high,retry_payment,"[SIMULATED] Retry payment of ₹1,454 after 15min delay","Hi Hardik Contractor! ₹1,454 ka subscription renewal bank ne decline kar diya. Hum jaldi retry karenge. Problem continue ho toh bank se contact karein ya dusra card try karein.",1,1453.89,False,0.0,pending,False,
4ba2dfc6-03eb-4798-b7d6-7b2337edd6d4,2026-09-03T17:31:23.522761,32febaea-70b7-4e60-856f-ee8e6704123d,cust_bacfb3d0,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Jeet Radhakrishnan, looks like you started filling in your details for a ₹11,236 order. Need help completing it? We're here for you.",1,11235.5,False,0.0,pending,False,
92026307-02c5-464c-a39e-f27c30671e9c,2026-09-03T17:31:23.522771,336d0de8-f4a8-4695-a546-0f5f07a5a185,cust_5d286aa4,payment_failed,bank_issuer_error,medium,retry_payment,"[SIMULATED] Retry payment of ₹27,763 after 15min delay","Hi Barkha Ram! ₹27,763 ka payment bank ki wajah se fail ho gaya. Tension mat lijiye, hum automatically retry kar rahe hain. Agar problem continue ho, toh dusra payment method try karein.",1,27762.95,True,27762.95,recovered,False,
bd2fa07b-75b2-4e4d-bde1-be10b4a117fb,2026-09-03T17:31:23.522779,b7232f43-5010-42aa-8afc-f59e0aed3f89,cust_9918ee46,payment_failed,insufficient_funds,high,retry_payment,"[SIMULATED] Retry payment of ₹22,797 after 4320min delay","Hi Rachana Naidu! Aapka ₹22,797 ka payment process nahi ho paya — account mein balance check kar lijiye. Hum kuch dinon mein retry karenge. Koi help chahiye? Reply karein!",1,22796.51,True,22796.51,recovered,False,
3d9c4c99-8110-4b6d-bdd0-570a2c07a0e8,2026-09-03T17:31:23.522788,9b3f0fe7-7c81-4460-8802-3add49cc09c5,cust_43e42caf,subscription_failed,expired_card,critical,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,Hi Ikshita Biswas! Aapka card expire ho gaya hai. Apna payment method update karein taaki ₹735/month subscription smoothly chalta rahe. Update karein: https://rzp.io/example,1,735.31,False,0.0,pending,False,
a0dbd992-0802-4982-a03c-b7eb4f1918b7,2026-09-03T17:31:23.522796,889e7fd3-a15b-4beb-bdc0-d7b632286314,cust_66d06371,checkout_abandoned,abandoned_at_details_step,medium,send_reminder,[SIMULATED] Send send_reminder via SMS/Email,"Hi Hritik Swaminathan, lagta hai aapne ₹29,561 ke order ke liye details bharna shuru kiya tha. Koi help chahiye? Hum yahan hain!",1,29561.43,False,0.0,pending,False,
62010090-ca5a-4f02-ae53-6c8694df50a1,2026-09-03T17:31:23.522809,09000e95-270c-4ced-9bbe-cd290877fdb4,cust_e7067ef4,invoice_overdue,broken_promise_to_pay,critical,promise_followup,[SIMULATED] Send promise_followup via SMS/Email,"Hi Nitesh Raghavan, we noticed the payment of ₹14,953 that was expected by 25 Aug 2026 hasn't been received yet. Could you provide an update? We'd like to help resolve this.",1,14953.07,True,14953.07,recovered,False,
a32669dd-7fde-4df2-b574-362fbedb1bb4,2026-09-03T17:31:23.522818,69ec4440-a89c-4936-9537-32be4702e9b1,cust_be0f051b,checkout_abandoned,abandoned_at_payment_step,high,send_nudge,[SIMULATED] Send send_nudge via SMS/Email,"Hi Anita Manda, you were just a step away from completing your ₹48,720 purchase! Your cart is still saved. Complete your order here: https://rzp.io/example",1,48719.89,False,0.0,pending,False,
